CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,failed_transactions_last_30_days,Churn Risk Probability,Churn Risk (%),Risk Tier
435,Spain,Male,58,0,206220.9121078538,1,1,0,59018.40003324572,0,0,0.02,2.0,Low Risk
686,Germany,Male,65,7,52789.220348089635,4,0,1,131924.3652493673,0,1,0.0,0.0,Low Risk
324,France,Female,39,7,32585.3783140424,3,1,1,93615.02952593788,0,1,0.01,1.0,Low Risk
805,France,Male,78,1,172242.19234816526,4,0,1,51018.88833314858,0,0,0.0,0.0,Low Risk
624,Germany,Female,65,5,14599.38165004565,3,0,0,183713.31945218617,0,0,0.04,4.0,Low Risk
637,France,Female,81,10,60996.486387597746,3,0,1,191582.91655093455,0,0,0.04,4.0,Low Risk
394,France,Female,54,7,227178.41184089228,2,1,0,26959.606160893465,1,8,1.0,100.0,High Risk
844,Germany,Female,58,9,33189.49216993247,2,1,1,153396.74411227027,0,0,0.02,2.0,Low Risk
445,Germany,Female,22,7,93888.97228395416,2,1,0,37771.48167294741,1,3,0.64,64.0,Medium Risk
530,Spain,Male,69,6,236395.72434000156,2,1,0,97649.78522330929,1,9,0.99,99.0,High Risk
794,Germany,Female,34,2,5000.8039785142955,1,0,0,72203.18514993475,0,0,0.03,3.0,Low Risk
337,Germany,Male,79,10,111328.77836261263,2,0,0,48805.27534171725,0,0,0.01,1.0,Low Risk
724,France,Female,69,3,196614.80540321997,1,1,1,135165.02359717272,0,0,0.0,0.0,Low Risk
736,Germany,Male,37,0,227245.10135299235,1,1,1,171080.68292069936,0,0,0.0,0.0,Low Risk
667,France,Male,33,8,183894.2292392972,1,1,1,156236.17612996913,0,0,0.0,0.0,Low Risk
644,Germany,Female,24,9,222097.93328099744,3,0,1,144459.5250201377,0,0,0.0,0.0,Low Risk
459,Germany,Female,83,9,8592.058101397126,3,0,0,13260.763780554782,1,2,0.78,78.0,High Risk
849,Spain,Male,29,1,24969.044825419172,1,1,1,19494.402309660865,0,1,0.09,9.0,Low Risk
840,Germany,Female,60,9,184431.64495325435,2,1,0,92971.27801904084,1,8,0.98,98.0,High Risk
443,Germany,Female,57,6,188332.0630623444,1,1,1,111157.04285322728,0,0,0.0,0.0,Low Risk
644,France,Male,18,7,151317.86116882207,3,0,0,144680.01833164308,0,1,0.01,1.0,Low Risk
568,France,Male,75,3,182569.12572948812,2,0,0,71177.5985204124,0,1,0.01,1.0,Low Risk
567,Spain,Female,20,10,214513.2800873897,3,0,0,4594.99932549688,1,5,0.95,95.0,High Risk
468,Germany,Female,25,10,136370.62753523423,2,1,0,7229.913351696699,0,0,0.0,0.0,Low Risk
332,France,Female,78,9,236831.09038199997,3,0,0,170967.56298898498,0,0,0.0,0.0,Low Risk
676,Germany,Female,22,0,173559.41263461582,1,0,0,25719.236184278114,0,0,0.0,0.0,Low Risk
513,Spain,Male,43,4,117995.52131058223,4,0,0,187379.39402291417,0,1,0.01,1.0,Low Risk
739,France,Male,90,9,105379.53093085247,4,0,0,66532.27334396158,1,4,0.98,98.0,High Risk
791,France,Female,34,9,187541.69889035576,3,1,1,116734.77650411194,0,0,0.02,2.0,Low Risk
692,Spain,Male,83,5,157617.30440746286,2,0,0,33731.95375217114,0,0,0.01,1.0,Low Risk
788,Germany,Male,68,6,204360.8421096623,3,0,1,90812.95422731564,1,3,0.98,98.0,High Risk
328,France,Male,64,0,195246.56566049252,4,1,1,175163.1010919552,0,1,0.02,2.0,Low Risk
338,France,Male,57,3,131050.67393888671,2,0,0,196826.70356342537,0,0,0.01,1.0,Low Risk
472,Spain,Male,44,4,236425.44757374012,3,1,1,153310.90288024693,0,1,0.02,2.0,Low Risk
316,Spain,Male,57,4,176064.31679845433,4,1,1,152925.8722612329,0,0,0.02,2.0,Low Risk
355,Spain,Male,18,6,50209.896930282914,3,0,1,177063.64694325568,0,0,0.0,0.0,Low Risk
525,Germany,Female,63,3,154621.79339914268,1,0,0,48986.19121015192,1,3,0.98,98.0,High Risk
366,Germany,Female,28,9,50453.26396900051,2,0,1,147255.97657218573,0,0,0.0,0.0,Low Risk
496,Germany,Male,56,6,139712.32379991043,2,1,0,111671.70763273245,1,2,0.8,80.0,High Risk
322,Spain,Male,35,7,197483.6130734454,1,1,0,52343.85177643697,1,6,1.0,100.0,High Risk
536,France,Male,64,1,203126.3355713432,4,1,1,11103.996288733102,0,1,0.03,3.0,Low Risk
437,Germany,Male,91,0,162706.25454597987,3,1,0,40172.08210882396,0,0,0.02,2.0,Low Risk
772,Spain,Male,38,9,195826.54299009123,4,0,1,130041.5228655103,1,2,0.66,66.0,Medium Risk
528,Germany,Female,45,9,118058.91154778606,2,0,0,113973.79759034408,0,1,0.07,7.0,Low Risk
616,France,Male,18,0,137663.9612680906,4,1,1,13863.47912394678,0,0,0.01,1.0,Low Risk
500,France,Female,31,0,219901.74486055857,2,0,0,112466.74333065913,0,1,0.02,2.0,Low Risk
557,Spain,Female,37,8,123270.16258040782,2,1,1,78135.95722928995,0,0,0.0,0.0,Low Risk
779,France,Male,90,3,87732.27216002603,1,0,1,2996.190041593879,0,2,0.11,11.0,Low Risk
477,Spain,Male,62,8,199248.1423562833,1,1,0,181899.33272298443,0,1,0.02,2.0,Low Risk
422,Spain,Male,78,6,12618.424427691703,2,1,1,51682.645101518174,1,6,1.0,100.0,High Risk
641,Spain,Female,44,6,239589.2543363456,3,1,0,110683.55571960118,0,0,0.0,0.0,Low Risk
470,Spain,Female,73,1,85016.29779016468,3,0,0,117832.96672668144,1,3,0.75,75.0,Medium Risk
358,France,Female,69,1,157404.0400061843,1,0,0,99766.81646781613,1,9,1.0,100.0,High Risk
764,France,Male,85,4,171363.81306911574,3,1,0,47924.00596942208,0,0,0.01,1.0,Low Risk
559,France,Male,54,9,34269.5418745802,1,1,1,81479.2347908502,0,1,0.02,2.0,Low Risk
672,France,Male,48,0,205715.06168985376,2,1,1,58073.306307451865,1,5,0.99,99.0,High Risk
394,Spain,Male,66,6,143028.2396731303,2,0,1,86716.92750325217,0,1,0.01,1.0,Low Risk
424,Spain,Male,70,10,81982.15438426667,2,1,1,16541.27927811475,0,0,0.01,1.0,Low Risk
340,France,Male,56,6,212671.46808119,1,0,0,33197.951871731086,1,1,0.0,0.0,Low Risk
553,Germany,Female,27,10,156270.0945692494,3,0,0,27511.98829039881,0,3,0.28,28.0,Low Risk
306,Germany,Female,26,7,196444.5425004322,2,1,0,119004.38573218643,1,5,0.94,94.0,High Risk
770,Germany,Male,30,6,248077.4441644172,4,0,1,131182.56460288842,0,0,0.03,3.0,Low Risk
810,France,Male,35,7,32569.102164708485,3,1,1,182792.0657475986,0,0,0.0,0.0,Low Risk
368,Spain,Female,29,2,187399.12094913423,3,1,0,52439.8099581341,0,2,0.02,2.0,Low Risk
380,Spain,Female,89,2,189417.75227955545,1,0,0,78703.82224674243,0,0,0.01,1.0,Low Risk
841,Germany,Female,22,7,218672.41601839065,1,0,0,124489.95138091246,0,0,0.02,2.0,Low Risk
561,Germany,Male,24,8,102016.36312618174,3,0,0,194351.45319988832,0,0,0.03,3.0,Low Risk
388,Spain,Female,32,9,217412.8285393897,3,0,0,78309.5008514473,0,0,0.0,0.0,Low Risk
507,Germany,Female,84,3,159970.80943310197,2,0,0,57930.2715322331,1,5,1.0,100.0,High Risk
512,Germany,Female,35,7,17193.04308097433,2,0,1,77565.04501243179,0,0,0.0,0.0,Low Risk
565,Spain,Female,55,0,7879.187575859231,4,0,1,61866.724595976135,1,4,0.89,89.0,High Risk
592,Germany,Female,43,1,120371.35345192636,2,1,0,17026.971850368154,0,1,0.02,2.0,Low Risk
506,Germany,Male,55,9,196458.01800848692,3,0,1,69203.48296120692,1,2,0.3,30.0,Low Risk
632,France,Male,76,9,96057.88140671849,1,1,1,117069.12060208822,0,0,0.02,2.0,Low Risk
376,Germany,Female,69,9,212958.03798664373,4,0,1,36566.746924364415,1,1,0.71,71.0,Medium Risk
587,France,Male,50,8,123030.50410489904,3,0,1,166734.19238406452,0,0,0.0,0.0,Low Risk
346,Spain,Male,38,1,6572.118369899737,4,1,0,147074.82008456183,0,0,0.01,1.0,Low Risk
499,France,Female,34,1,243416.26501423176,4,1,0,111721.52499849342,0,0,0.0,0.0,Low Risk
726,Spain,Male,79,7,122402.9411506623,4,1,1,147501.49768151442,0,0,0.0,0.0,Low Risk
509,France,Male,76,4,162533.99425045963,2,1,0,63340.00008838222,0,1,0.0,0.0,Low Risk
719,France,Female,19,4,49822.30390763925,2,0,1,40034.94977623836,0,1,0.0,0.0,Low Risk
453,France,Female,81,10,74332.66635066833,1,0,0,168456.3242059723,1,6,0.99,99.0,High Risk
821,Germany,Male,42,5,121071.12421342904,3,1,0,163760.53771462978,1,7,0.94,94.0,High Risk
714,Germany,Male,58,7,214047.3007112724,4,0,1,147193.4076033642,0,1,0.06,6.0,Low Risk
652,Germany,Male,36,7,25488.556248298933,2,0,0,51269.12711909296,0,0,0.03,3.0,Low Risk
456,Germany,Female,55,8,195084.92352512936,1,1,0,68738.11704224569,1,4,1.0,100.0,High Risk
560,Germany,Male,42,9,144837.69655890993,2,1,0,76121.17794879925,0,0,0.03,3.0,Low Risk
376,France,Male,56,10,124916.31854360072,1,0,1,36855.496069119574,0,0,0.03,3.0,Low Risk
787,Germany,Female,21,2,219146.9772510778,3,1,1,152009.98263600207,0,1,0.03,3.0,Low Risk
430,Spain,Male,20,8,29530.033283043933,4,0,1,36947.455490930945,0,0,0.0,0.0,Low Risk
754,France,Female,51,10,247688.5359764332,1,1,0,44357.923986274815,1,5,0.97,97.0,High Risk
462,France,Male,27,2,213658.36064529244,4,0,0,9644.313744893512,0,0,0.0,0.0,Low Risk
314,Spain,Female,44,0,81434.23253274846,3,1,1,132673.22648711188,0,0,0.0,0.0,Low Risk
531,Germany,Male,18,10,112894.11339597502,3,1,1,185800.42986523607,0,0,0.01,1.0,Low Risk
494,Spain,Male,61,4,6250.827428079226,2,1,1,96758.05609663176,0,0,0.0,0.0,Low Risk
841,France,Female,69,6,131901.24920814298,3,1,1,179560.27378549043,0,2,0.06,6.0,Low Risk
658,France,Female,42,2,136929.89283040093,4,0,0,168201.59958000877,0,0,0.01,1.0,Low Risk
630,France,Female,91,8,231643.93286880656,2,0,0,158942.38242718106,0,0,0.01,1.0,Low Risk
726,Spain,Female,82,0,96981.41884337756,4,0,0,33536.38969053247,1,3,0.82,82.0,High Risk
796,Germany,Female,28,5,142654.48839374338,2,0,0,75470.13387987416,1,6,0.98,98.0,High Risk
785,France,Female,85,5,185154.33611626795,4,1,1,132771.1793031345,0,0,0.0,0.0,Low Risk
748,Germany,Female,32,7,152129.10953033285,3,0,1,68877.84505721729,0,1,0.01,1.0,Low Risk
712,France,Male,74,2,39043.46959400881,1,1,1,142181.12213384185,0,0,0.0,0.0,Low Risk
629,Germany,Male,91,4,42953.81498143919,3,0,0,57465.28692351589,1,5,1.0,100.0,High Risk
446,Spain,Male,81,10,34584.87545172684,4,1,1,78529.19093246372,0,1,0.06,6.0,Low Risk
558,France,Male,28,9,54432.24038758085,3,0,1,146304.9555752184,0,1,0.0,0.0,Low Risk
591,France,Male,37,10,82082.44336603093,1,1,1,23585.669668272567,0,0,0.0,0.0,Low Risk
442,France,Male,47,4,184916.8497815135,4,0,0,157358.35928912155,0,1,0.01,1.0,Low Risk
664,Spain,Male,27,7,15231.452518986693,4,1,1,142517.418151857,0,0,0.0,0.0,Low Risk
389,Spain,Female,71,6,205111.2400050123,2,1,1,89931.19879189823,0,0,0.0,0.0,Low Risk
463,Germany,Male,75,2,65615.60256251872,2,0,0,87510.70529982004,1,1,0.73,73.0,Medium Risk
780,Spain,Female,46,6,153355.92300847513,3,0,0,181333.8018050232,0,0,0.01,1.0,Low Risk
383,France,Male,18,9,138192.08881675082,1,1,1,143257.3704897709,0,0,0.0,0.0,Low Risk
376,Germany,Female,75,7,38505.55911558107,1,0,1,124036.9279907648,0,0,0.01,1.0,Low Risk
816,Spain,Male,38,4,71824.29210586664,1,0,1,172836.9943598096,0,0,0.0,0.0,Low Risk
784,Germany,Male,32,10,73980.23231787249,1,1,0,66329.22613064895,0,0,0.0,0.0,Low Risk
403,Germany,Male,84,4,155957.58684390283,4,1,0,57347.05407677524,1,5,1.0,100.0,High Risk
751,Germany,Male,50,10,197125.12392410496,3,1,1,41969.93985356845,1,3,0.92,92.0,High Risk
786,France,Female,55,0,249072.15269733337,4,0,0,104051.2448343802,0,1,0.1,10.0,Low Risk
638,France,Male,36,7,23974.308469895124,3,0,0,197619.35504956465,0,1,0.01,1.0,Low Risk
777,Spain,Female,21,5,234666.6976651324,2,1,0,185692.30446699247,0,2,0.12,12.0,Low Risk
522,France,Male,75,5,140381.52291924038,1,0,1,91066.39735889064,0,2,0.05,5.0,Low Risk
308,Germany,Male,87,4,89191.95341133176,3,0,0,22276.71224386038,0,1,0.0,0.0,Low Risk
352,Germany,Male,29,4,71143.69415899941,4,0,0,174919.52618778835,0,0,0.01,1.0,Low Risk
376,France,Male,34,2,52260.127093671894,4,1,1,184521.47461146992,0,1,0.0,0.0,Low Risk
802,Germany,Female,18,2,139268.66003071488,4,0,0,34281.554222327715,0,0,0.03,3.0,Low Risk
615,France,Female,31,1,236504.23345480967,4,0,1,176692.78450264546,0,0,0.0,0.0,Low Risk
464,Germany,Female,19,8,45538.976055658844,3,1,0,89261.68424780779,0,0,0.01,1.0,Low Risk
578,Spain,Male,21,7,109041.76222308094,1,0,1,2342.652272456627,0,0,0.01,1.0,Low Risk
326,Spain,Male,83,10,50962.03261226059,4,1,0,188625.65308939185,0,0,0.07,7.0,Low Risk
369,France,Male,63,2,43907.59443875636,1,0,0,8570.18792302429,0,1,0.01,1.0,Low Risk
517,France,Male,67,4,216685.4639531961,2,0,0,6931.293069183855,1,4,0.96,96.0,High Risk
664,France,Female,77,9,65490.63603566404,1,1,0,192695.97220212643,1,4,0.96,96.0,High Risk
605,France,Female,69,4,61992.958684774945,2,1,1,42925.1699901342,0,0,0.0,0.0,Low Risk
423,France,Female,65,7,227448.07263622765,2,1,0,111130.51424727296,0,0,0.01,1.0,Low Risk
318,Germany,Male,56,5,96510.07122651135,1,0,0,188540.5043786059,0,2,0.19,19.0,Low Risk
556,Spain,Female,87,6,2179.1692102168804,1,0,0,188002.4874791956,0,2,0.16,16.0,Low Risk
595,Germany,Male,77,4,180296.4128631929,3,1,1,34831.37606857841,0,0,0.0,0.0,Low Risk
321,Spain,Female,47,0,129253.00147923724,4,1,0,102714.02328729692,1,7,0.95,95.0,High Risk
749,Germany,Female,44,7,193532.8488819797,1,0,0,1400.621976738536,0,1,0.0,0.0,Low Risk
849,Germany,Female,91,3,142573.6410799702,1,0,0,18085.693988440704,0,0,0.05,5.0,Low Risk
347,Germany,Female,72,4,87816.80122975286,2,1,1,189630.22747718744,0,1,0.02,2.0,Low Risk
482,France,Male,87,0,16641.072445513826,1,0,0,83038.03150348099,0,0,0.03,3.0,Low Risk
734,Spain,Male,43,2,216484.15576914075,4,1,1,30046.520824116848,0,0,0.0,0.0,Low Risk
406,France,Female,59,1,51771.163628424874,3,0,0,126284.64192598625,1,4,0.97,97.0,High Risk
487,France,Female,84,1,242836.9963188027,4,0,0,34674.270603430705,0,0,0.03,3.0,Low Risk
385,Germany,Male,84,0,61458.81374532408,4,0,1,196028.60945538912,0,0,0.01,1.0,Low Risk
755,Spain,Female,69,5,206758.90028259612,3,0,0,134173.13955091467,1,2,0.77,77.0,High Risk
436,Spain,Female,23,7,197187.05145446036,1,0,1,73741.84397078355,1,6,0.97,97.0,High Risk
635,Spain,Female,27,2,115686.7833883564,1,1,1,76236.28177816703,0,0,0.0,0.0,Low Risk
768,Spain,Male,55,0,100425.9663047814,2,1,1,183387.58839656023,0,1,0.02,2.0,Low Risk
702,France,Male,29,9,175814.92377832046,1,1,0,179006.1544282187,1,2,0.74,74.0,Medium Risk
839,France,Female,63,1,132138.1279016257,2,1,0,189996.84880986225,0,0,0.03,3.0,Low Risk
371,Spain,Female,66,2,157989.53919918742,1,1,1,90735.02417709824,1,6,1.0,100.0,High Risk
323,France,Male,89,5,117553.8647656218,2,1,0,170151.41183895088,0,1,0.01,1.0,Low Risk
784,Spain,Male,80,2,139288.656692178,3,0,1,96972.17927240094,0,1,0.03,3.0,Low Risk
355,France,Male,86,8,47287.51008876411,1,1,0,126597.55576396556,1,2,0.68,68.0,Medium Risk
522,Germany,Male,60,0,13849.08890651354,1,0,1,101486.48731576168,1,5,0.99,99.0,High Risk
478,Germany,Male,77,6,88980.92919037356,4,1,1,121648.84912453298,1,4,0.98,98.0,High Risk
733,Spain,Male,46,9,116465.48743802884,2,1,0,101899.11757822418,0,0,0.0,0.0,Low Risk
749,Spain,Male,91,7,226507.40164009875,2,1,1,30976.84524246208,0,2,0.09,9.0,Low Risk
791,France,Male,28,8,103484.87848811486,4,0,1,21686.035429124655,0,1,0.01,1.0,Low Risk
488,Spain,Female,52,7,108479.68836919645,1,0,0,188219.57803743417,0,1,0.01,1.0,Low Risk
719,Spain,Female,40,4,168707.85235170418,2,0,0,101951.67684409433,0,0,0.01,1.0,Low Risk
548,France,Male,89,0,51696.54777978674,1,1,0,188371.25888588984,0,0,0.01,1.0,Low Risk
463,Spain,Female,38,0,217909.9021068418,3,1,1,137166.45565911577,0,0,0.0,0.0,Low Risk
554,Spain,Male,54,7,106910.2451088135,2,0,0,17803.74708220437,1,5,0.98,98.0,High Risk
775,Germany,Female,45,6,232696.7476410143,1,1,1,40320.439734576044,0,0,0.04,4.0,Low Risk
716,Germany,Male,75,4,67817.0971078051,3,1,0,153550.21190251614,0,0,0.0,0.0,Low Risk
469,Germany,Male,70,9,116398.0971679176,1,1,0,35572.05922638959,0,0,0.0,0.0,Low Risk
616,Spain,Female,45,2,194540.2966236836,1,1,0,1554.5927204681066,0,0,0.01,1.0,Low Risk
473,France,Female,59,8,138981.69914775362,3,1,1,22362.35125157561,0,0,0.02,2.0,Low Risk
769,Germany,Female,90,3,165311.37378527844,2,0,0,95353.48178982972,1,3,0.97,97.0,High Risk
644,Spain,Female,78,5,70174.07578924714,4,0,1,32660.81324630092,0,0,0.0,0.0,Low Risk
744,Germany,Female,50,10,82114.79806499419,4,1,0,9012.60691672117,1,5,0.99,99.0,High Risk
317,France,Male,72,3,126903.37220880992,3,1,0,148721.15134692122,1,7,1.0,100.0,High Risk
369,France,Male,54,8,50619.96084738699,1,0,0,194422.95203978353,0,1,0.0,0.0,Low Risk
637,France,Male,64,3,31576.54284353101,4,1,0,195696.8064378189,0,0,0.0,0.0,Low Risk
826,France,Female,53,7,210950.59981087595,3,1,0,179997.7461186737,0,0,0.01,1.0,Low Risk
755,France,Male,45,10,193713.5866837267,4,1,0,3846.845952690505,0,1,0.01,1.0,Low Risk
568,France,Male,27,2,233014.23709799367,1,1,1,48029.23497710187,0,0,0.0,0.0,Low Risk
487,Spain,Female,40,7,146637.95176695657,3,1,1,27547.295972412147,0,0,0.0,0.0,Low Risk
828,Germany,Male,22,10,105066.32176393802,2,1,1,128045.63536038969,0,1,0.01,1.0,Low Risk
733,France,Female,23,2,25755.25400442466,3,0,1,169917.4307454606,0,0,0.0,0.0,Low Risk
587,Germany,Female,59,10,212616.86638098635,3,0,1,114384.6925022872,0,0,0.04,4.0,Low Risk
798,Germany,Male,64,4,114064.7989544877,4,1,1,69341.03613357687,1,3,0.96,96.0,High Risk
740,Spain,Male,45,0,140283.45757949018,4,0,0,182382.32796286093,0,0,0.0,0.0,Low Risk
602,France,Female,30,5,78380.83269430322,2,1,0,101041.58857283968,0,0,0.0,0.0,Low Risk
386,France,Female,42,10,130968.2348418973,4,0,0,34945.2772290595,1,3,0.76,76.0,High Risk
737,Spain,Male,24,1,195438.0775449859,4,1,1,106679.14525009462,0,0,0.0,0.0,Low Risk
840,Spain,Male,83,2,178064.9377779071,4,0,1,3635.927867144235,0,1,0.03,3.0,Low Risk
321,Spain,Male,75,10,247230.6605182955,1,1,0,7712.36884856574,0,0,0.07,7.0,Low Risk
816,Spain,Male,83,0,123912.2422912876,3,0,1,125522.46861140893,0,1,0.03,3.0,Low Risk
802,Spain,Male,53,10,132424.93328999914,4,1,1,144656.53020328228,0,0,0.0,0.0,Low Risk
766,Germany,Female,19,5,13181.505295985356,1,1,0,27672.772463741116,0,0,0.0,0.0,Low Risk
400,Spain,Female,55,4,97345.70146296544,3,1,1,106687.88299957746,0,0,0.01,1.0,Low Risk
440,France,Male,91,9,230526.0807599277,2,0,1,154528.6013503578,0,1,0.02,2.0,Low Risk
437,France,Male,31,1,87619.05120068933,3,1,0,176468.8272933316,0,0,0.0,0.0,Low Risk
527,Spain,Male,44,10,191527.9585376706,1,1,0,94809.50457461108,0,1,0.0,0.0,Low Risk
580,Spain,Male,32,7,244399.8535549052,1,1,0,24441.723440166363,0,1,0.01,1.0,Low Risk
730,Spain,Male,29,8,31712.153575965964,2,0,1,13847.293800160724,0,0,0.01,1.0,Low Risk
339,Spain,Female,60,2,83498.26437954353,1,1,1,171318.04650059476,0,0,0.02,2.0,Low Risk
818,Spain,Female,74,5,118593.54807516807,2,0,1,15534.38598017599,0,2,0.16,16.0,Low Risk
510,France,Male,65,5,59343.74753958849,2,0,1,163561.2727799927,0,2,0.24,24.0,Low Risk
601,Germany,Male,78,9,3109.0916567206305,1,1,0,87382.94017625354,1,5,0.94,94.0,High Risk
385,Spain,Male,61,5,117151.03573814296,1,1,0,87293.06837305825,0,0,0.0,0.0,Low Risk
696,Spain,Female,69,7,134154.0441083215,4,1,1,103722.74375873046,0,1,0.05,5.0,Low Risk
552,Spain,Female,79,4,156358.61304880233,4,1,0,27165.252547063068,1,6,1.0,100.0,High Risk
832,France,Female,19,9,206803.7742922014,2,0,1,148511.47259812674,0,0,0.0,0.0,Low Risk
680,France,Male,88,9,63260.63703512649,1,0,0,60007.80628703635,1,2,0.4,40.0,Low Risk
743,Germany,Male,48,7,15259.0171496286,4,1,0,119559.81859512268,0,2,0.17,17.0,Low Risk
332,Germany,Female,90,2,22458.719656088753,4,1,1,1076.7374413371706,0,1,0.16,16.0,Low Risk
559,Germany,Female,89,6,124352.3737466862,4,0,1,56310.8101056951,1,5,1.0,100.0,High Risk
533,Germany,Male,50,0,230559.1197632156,4,1,1,8105.410273899923,0,0,0.0,0.0,Low Risk
814,France,Female,22,3,245552.7043430755,2,0,1,62728.93108528829,0,1,0.0,0.0,Low Risk
607,Germany,Female,75,4,51262.82295506496,3,0,1,25245.978669053544,0,1,0.0,0.0,Low Risk
369,Spain,Female,28,6,37991.84734190078,1,0,0,14017.94240938593,0,0,0.01,1.0,Low Risk
753,France,Male,40,5,88367.9524240662,1,0,0,169597.01805506807,0,0,0.01,1.0,Low Risk
738,France,Male,62,5,115972.41694822736,4,0,0,72986.48772727746,1,5,1.0,100.0,High Risk
663,France,Female,44,1,202016.3207465073,2,0,1,165068.9450994864,0,0,0.0,0.0,Low Risk
780,Spain,Female,73,10,193651.70533624175,3,1,1,178533.26470439383,0,0,0.0,0.0,Low Risk
443,France,Male,76,1,230666.52345935,3,1,1,101215.459960569,0,0,0.01,1.0,Low Risk
323,Spain,Male,57,1,214525.184681091,1,1,0,113570.83949513544,0,1,0.01,1.0,Low Risk
724,Germany,Female,35,9,109698.1188895716,2,1,0,129315.25930767646,0,1,0.01,1.0,Low Risk
474,France,Female,68,7,4755.708288858685,2,1,1,128945.291844783,1,4,0.98,98.0,High Risk
624,Spain,Female,78,6,59147.387980838714,1,0,1,106039.84281678723,1,1,0.61,61.0,Medium Risk
647,France,Male,40,0,152513.60850091494,3,0,0,118873.96694993344,0,0,0.0,0.0,Low Risk
317,Germany,Female,53,8,125373.5936984732,2,0,1,88226.03333022044,0,1,0.02,2.0,Low Risk
343,France,Female,55,10,60040.058486558686,4,1,1,183229.72702752473,0,1,0.06,6.0,Low Risk
454,Germany,Female,89,10,32899.807836137385,2,0,0,144263.17122820328,0,0,0.08,8.0,Low Risk
676,France,Female,73,7,54003.033366932075,1,0,1,62991.152720916165,0,0,0.01,1.0,Low Risk
701,Spain,Female,56,8,64936.22945073238,1,1,1,67011.8382434404,0,0,0.0,0.0,Low Risk
524,Germany,Male,86,3,216822.66499312196,4,0,1,91050.8892643294,0,0,0.0,0.0,Low Risk
516,France,Female,45,4,177565.4847786484,3,1,1,6340.802941820989,0,0,0.0,0.0,Low Risk
330,Germany,Female,38,10,138083.11452507478,3,0,1,198276.20048316655,0,1,0.03,3.0,Low Risk
358,Germany,Male,79,4,5235.255443826442,4,1,0,93573.81787336424,1,6,0.95,95.0,High Risk
652,Spain,Male,40,10,205299.0907820759,2,0,0,155014.2659153396,0,2,0.04,4.0,Low Risk
744,Spain,Female,38,8,138115.90794666365,1,1,1,31645.275396966685,1,2,0.03,3.0,Low Risk
534,Spain,Female,33,7,156835.10885533734,4,1,1,121846.17001030318,0,0,0.01,1.0,Low Risk
406,Spain,Female,79,9,16411.670638435073,1,0,0,76347.73473008265,1,5,1.0,100.0,High Risk
490,Germany,Male,82,5,203712.51215134593,1,1,0,177986.41024319577,0,1,0.05,5.0,Low Risk
829,Germany,Male,22,10,208007.02767264712,4,1,1,186508.45162913355,0,0,0.02,2.0,Low Risk
544,France,Male,63,9,220835.50219510164,3,0,1,124967.1696287144,0,0,0.01,1.0,Low Risk
375,France,Male,81,10,132022.37325046226,3,0,0,12196.792985616556,1,5,1.0,100.0,High Risk
846,France,Female,58,9,98511.12246688436,4,0,1,93327.02618049302,0,1,0.0,0.0,Low Risk
566,Spain,Male,61,0,18261.58298554223,4,0,1,3395.756337175714,1,8,0.92,92.0,High Risk
616,Germany,Female,32,6,48471.265810732664,2,0,0,103607.1974840025,0,1,0.0,0.0,Low Risk
420,Germany,Male,85,8,56392.22261224236,4,0,1,100288.3900424899,1,4,1.0,100.0,High Risk
324,France,Female,68,3,15672.491052955622,1,1,0,83458.37559303707,0,0,0.0,0.0,Low Risk
731,France,Female,71,3,38593.79304866126,3,0,0,67408.14750089464,0,0,0.0,0.0,Low Risk
459,Germany,Female,85,4,221700.88072254125,1,0,1,115797.18602640615,0,0,0.01,1.0,Low Risk
413,Spain,Male,59,7,136350.64125599706,3,0,0,35366.18097927873,0,1,0.01,1.0,Low Risk
801,France,Female,63,10,191122.8212452281,1,1,1,5274.730298941726,0,0,0.0,0.0,Low Risk
465,France,Female,42,4,68755.95752024539,4,0,0,157341.2827849067,0,1,0.01,1.0,Low Risk
474,Germany,Female,84,3,33649.532960875586,4,1,1,157120.60766262733,0,0,0.02,2.0,Low Risk
300,Germany,Male,52,7,93313.45782186136,2,0,0,115884.50429478294,0,1,0.01,1.0,Low Risk
385,France,Female,90,10,198246.29759267668,3,1,0,166019.36022746665,0,0,0.03,3.0,Low Risk
619,France,Male,39,4,74332.82689507875,4,0,1,102593.76548333,0,0,0.0,0.0,Low Risk
700,Spain,Female,26,7,51133.72304373881,3,0,0,1319.4453370822182,0,1,0.0,0.0,Low Risk
681,Spain,Male,41,0,5599.277262680419,4,1,1,29663.949953498057,0,0,0.0,0.0,Low Risk
617,Spain,Female,40,2,156002.7989130942,2,0,0,91919.20256776614,0,0,0.0,0.0,Low Risk
549,Spain,Female,78,6,108955.44214594232,4,0,1,172456.39185489048,0,0,0.01,1.0,Low Risk
824,France,Female,54,0,64689.19713793647,4,1,0,45124.169463873826,0,0,0.02,2.0,Low Risk
555,France,Female,62,10,129938.53853534568,2,0,1,6818.641604477214,0,1,0.01,1.0,Low Risk
606,France,Male,32,4,175155.99973110107,1,1,0,82506.33133972915,0,0,0.0,0.0,Low Risk
443,Spain,Female,74,5,61866.70345413689,3,0,1,13353.659586249816,0,1,0.04,4.0,Low Risk
